model,label,precision,item_id,mode,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hardware
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_008,no_rag,22.85404348373413,24.265625,183,116,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_009,no_rag,22.85404348373413,24.265625,167,124,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_009,with_rag,23.596747398376465,24.265625,1822,68,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_010,with_rag,23.40745449066162,24.265625,1437,104,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_010,no_rag,22.85404348373413,24.265625,173,92,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_011,no_rag,22.797560214996338,24.265625,165,69,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_011,with_rag,23.63461923599243,24.265625,1895,96,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_012,with_rag,23.535646438598633,24.265625,1699,113,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_012,no_rag,22.854031562805176,24.265625,168,114,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_013,no_rag,22.797593116760254,24.265625,163,72,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_013,with_rag,23.63244915008545,24.265625,1884,100,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_014,with_rag,23.440394401550293,24.265625,1501,112,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_014,no_rag,22.85404348373413,24.265625,177,89,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_015,no_rag,22.854031562805176,24.265625,170,102,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_015,with_rag,23.564115047454834,24.265625,1747,70,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_016,with_rag,23.52952289581299,24.265625,1681,110,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_016,no_rag,22.85404348373413,24.265625,187,85,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_017,no_rag,22.80129861831665,24.265625,165,80,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_017,with_rag,23.535646438598633,24.265625,1699,147,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_018,with_rag,23.492451190948486,24.265625,1610,176,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_018,no_rag,22.854031562805176,24.265625,176,109,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_019,no_rag,22.806158542633057,24.265625,172,85,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_019,with_rag,23.44082546234131,24.265625,1502,114,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_020,with_rag,23.420587062835693,24.265625,1464,100,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b04_020,no_rag,22.80391550064087,24.265625,176,75,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_002,no_rag,22.854031562805176,24.265625,190,149,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_002,with_rag,23.48157501220703,24.265625,1591,118,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_003,with_rag,23.565117835998535,24.265625,1750,112,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_003,no_rag,22.85404348373413,24.265625,189,143,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_004,no_rag,22.795762062072754,24.265625,162,68,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_004,with_rag,23.52641487121582,24.265625,1670,89,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_005,with_rag,23.668127059936523,24.265625,1969,88,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_005,no_rag,22.803167819976807,24.265625,172,77,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_006,no_rag,22.85404348373413,24.265625,159,110,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_006,with_rag,23.6116304397583,24.265625,1854,132,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_007,with_rag,23.505436897277832,24.265625,1624,99,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_007,no_rag,22.800550937652588,24.265625,165,77,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_008,no_rag,22.854031562805176,24.265625,190,100,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_008,with_rag,23.429830074310303,24.265625,1475,126,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_009,with_rag,23.546356678009033,24.265625,1717,111,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_009,no_rag,22.854031562805176,24.265625,188,99,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_010,no_rag,22.854045391082764,24.265625,201,133,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_010,with_rag,23.489721298217773,24.265625,1604,114,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_011,with_rag,23.63343572616577,24.265625,1889,115,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_011,no_rag,22.85404348373413,24.265625,181,90,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_012,no_rag,22.854031562805176,24.265625,180,100,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_012,with_rag,23.59449863433838,24.265625,1816,124,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_013,with_rag,23.53355121612549,24.265625,1685,97,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_013,no_rag,22.85404348373413,24.265625,177,101,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_014,no_rag,22.854031562805176,24.265625,164,116,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_014,with_rag,23.44968557357788,24.265625,1524,97,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_015,with_rag,23.457355499267578,24.265625,1539,129,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_015,no_rag,22.80391550064087,24.265625,162,90,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_016,no_rag,22.85404348373413,24.265625,155,111,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_016,with_rag,23.51667308807373,24.265625,1651,90,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_017,with_rag,23.49472665786743,24.265625,1615,82,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_017,no_rag,22.85404348373413,24.265625,185,100,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_018,no_rag,22.802420139312744,24.265625,166,82,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_018,with_rag,23.431063652038574,24.265625,1479,125,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_019,with_rag,23.65414571762085,24.265625,1937,103,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_019,no_rag,22.806158542633057,24.265625,160,97,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_020,no_rag,22.85404348373413,24.265625,187,81,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b05_020,with_rag,23.418209075927734,24.265625,1458,90,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_002,with_rag,23.7313871383667,24.265625,2099,137,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_002,no_rag,22.854031562805176,24.265625,184,135,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_003,no_rag,22.85404348373413,24.265625,179,134,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_003,with_rag,23.431334018707275,24.265625,1486,108,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_004,with_rag,23.44968557357788,24.265625,1524,122,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_004,no_rag,22.85404348373413,24.265625,183,104,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_005,no_rag,22.854031562805176,24.265625,172,142,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_005,with_rag,23.52839231491089,24.265625,1677,90,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_006,with_rag,23.484973907470703,24.265625,1598,86,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_006,no_rag,22.85404348373413,24.265625,177,92,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_007,no_rag,22.854031562805176,24.265625,192,116,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_007,with_rag,23.51637554168701,24.265625,1650,120,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_008,with_rag,23.571800231933594,24.265625,1770,140,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_008,no_rag,22.854031562805176,24.265625,180,114,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_009,no_rag,22.85404348373413,24.265625,181,92,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_009,with_rag,23.474778175354004,24.265625,1577,140,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_010,with_rag,23.653026580810547,24.265625,1934,112,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_010,no_rag,22.8042893409729,24.265625,181,72,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_011,no_rag,22.854045391082764,24.265625,197,80,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_011,with_rag,23.524636268615723,24.265625,1658,120,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_012,with_rag,23.519071102142334,24.265625,1656,124,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_012,no_rag,22.854045391082764,24.265625,195,93,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_013,no_rag,22.85404348373413,24.265625,177,132,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_013,with_rag,23.400293350219727,24.265625,1421,114,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_014,with_rag,23.769731521606445,24.265625,2173,152,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_014,no_rag,22.854031562805176,24.265625,172,158,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_015,no_rag,22.854031562805176,24.265625,178,93,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_015,with_rag,23.45017147064209,24.265625,1520,121,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_016,with_rag,23.588479042053223,24.265625,1808,114,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_016,no_rag,22.85404348373413,24.265625,189,116,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_017,no_rag,22.85404348373413,24.265625,191,111,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_017,with_rag,23.45017147064209,24.265625,1520,161,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_018,with_rag,23.43044662475586,24.265625,1484,121,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_018,no_rag,22.854031562805176,24.265625,182,117,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_019,no_rag,22.854031562805176,24.265625,174,108,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_019,with_rag,23.58479404449463,24.265625,1800,96,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_020,with_rag,23.654971599578857,24.265625,1939,141,NVIDIA RTX A6000
google/gemma-3-12b-it,Gemma 3 12B,BF16,clinical_astra_b06_020,no_rag,22.85404348373413,24.265625,185,102,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_001,no_rag,8.902955055236816,9.255859375,186,135,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_001,with_rag,9.342695236206055,9.482421875,1673,126,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_001,with_rag,9.357102394104004,9.59765625,1721,134,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_001,no_rag,8.893805503845215,9.59765625,157,113,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b03_001,no_rag,8.8951997756958,9.59765625,161,168,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b03_001,with_rag,9.260158061981201,9.59765625,1387,208,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b04_001,with_rag,9.28034782409668,9.59765625,1462,202,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b04_001,no_rag,8.899565696716309,9.599609375,177,150,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b05_001,no_rag,8.904025077819824,9.6015625,190,247,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b05_001,with_rag,9.373044967651367,9.6015625,1776,258,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b06_001,with_rag,9.339863777160645,9.6015625,1661,129,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b06_001,no_rag,8.899565696716309,9.6015625,177,163,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_002,no_rag,8.905900001525879,9.6015625,197,208,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_002,with_rag,9.305015563964844,9.6015625,1544,321,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_003,with_rag,9.3178129196167,9.6015625,1587,283,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_003,no_rag,8.896269798278809,9.6015625,165,157,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_004,no_rag,8.905364990234375,9.6015625,195,105,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_004,with_rag,9.325502395629883,9.6015625,1614,120,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_005,with_rag,9.353796005249023,9.6015625,1711,262,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_005,no_rag,8.904829978942871,9.6015625,193,187,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_006,no_rag,8.902420043945312,9.6015625,184,163,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_006,with_rag,9.302410125732422,9.6015625,1534,304,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_007,with_rag,9.342350006103516,9.6015625,1671,302,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_007,no_rag,8.908575057983398,9.6015625,207,213,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_008,no_rag,8.902153015136719,9.6015625,183,139,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_008,with_rag,9.280754089355469,9.6015625,1464,212,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_009,with_rag,9.360713958740234,9.6015625,1732,191,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_009,no_rag,8.902688026428223,9.6015625,185,154,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_010,no_rag,8.904025077819824,9.6015625,190,151,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_010,with_rag,9.287460327148438,9.6015625,1487,190,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_011,with_rag,9.45993709564209,9.6015625,2065,152,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_011,no_rag,8.90375804901123,9.6015625,189,175,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_012,no_rag,8.901885032653809,9.6015625,182,129,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_012,with_rag,9.28538703918457,9.6015625,1480,165,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_013,with_rag,9.294645309448242,9.6015625,1504,146,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_013,no_rag,8.90349006652832,9.6015625,188,114,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_014,no_rag,8.897071838378906,9.6015625,168,203,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_014,with_rag,9.278236389160156,9.6015625,1444,144,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_015,with_rag,9.344337463378906,9.6015625,1679,163,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_015,no_rag,8.89818000793457,9.6015625,172,155,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_016,no_rag,8.897625923156738,9.6015625,170,175,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_016,with_rag,9.335888862609863,9.6015625,1645,166,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_017,with_rag,9.324660778045654,9.6015625,1609,249,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_017,no_rag,8.902420043945312,9.6015625,184,202,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_018,no_rag,8.89734935760498,9.6015625,169,140,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_018,with_rag,9.279644012451172,9.6015625,1456,181,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_019,with_rag,9.318075180053711,9.6015625,1588,250,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_019,no_rag,8.898734092712402,9.6015625,174,169,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_020,no_rag,8.899565696716309,9.6015625,177,144,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b01_020,with_rag,9.386310577392578,9.6015625,1816,146,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_002,with_rag,9.306171417236328,9.6015625,1548,235,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_002,no_rag,8.893308639526367,9.6015625,155,136,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_003,no_rag,8.89493179321289,9.6015625,160,195,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_003,with_rag,9.324533462524414,9.6015625,1608,139,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_004,with_rag,9.387860298156738,9.6015625,1825,105,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_004,no_rag,8.893308639526367,9.6015625,155,119,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_005,no_rag,8.893805503845215,9.6015625,157,108,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_005,with_rag,9.31623649597168,9.6015625,1581,163,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_006,with_rag,9.359078407287598,9.6015625,1726,184,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_006,no_rag,8.893059730529785,9.6015625,154,119,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_007,no_rag,8.893805503845215,9.6015625,157,138,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_007,with_rag,9.340859413146973,9.6015625,1665,159,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_008,with_rag,9.338373184204102,9.6015625,1655,100,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_008,no_rag,8.893805503845215,9.6015625,157,109,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_009,no_rag,8.896269798278809,9.6015625,165,232,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_009,with_rag,9.325502395629883,9.6015625,1614,184,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_010,with_rag,9.330446243286133,9.6015625,1632,136,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_010,no_rag,8.89818000793457,9.6015625,172,168,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_011,no_rag,8.8951997756958,9.6015625,161,127,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_011,with_rag,9.26796007156372,9.6015625,1421,137,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_012,with_rag,9.272250175476074,9.6015625,1433,135,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_012,no_rag,8.895734786987305,9.6015625,163,121,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_013,no_rag,8.894302368164062,9.6015625,159,129,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_013,with_rag,9.38066291809082,9.6015625,1798,200,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_014,with_rag,9.335143089294434,9.6015625,1642,128,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_014,no_rag,8.895734786987305,9.6015625,163,134,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_015,no_rag,8.896001815795898,9.6015625,164,123,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_015,with_rag,9.335639953613281,9.6015625,1644,139,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_016,with_rag,9.309061050415039,9.6015625,1558,181,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_016,no_rag,8.897625923156738,9.6015625,170,123,NVIDIA RTX A6000
microsoft/phi-4,Phi-4 14B,NF4,clinical_astra_b02_017,no_rag,8.897625923156738,9.6015625,170,139,NVIDIA RTX A6000
